A0A060CUY1,0.806, 0.299, 0.323,434,1
A0A060CVD8,0.658, 0.298, 0.581,254,1
A0A060CVG2,0.281, 0.214, 0.149,481,2
A0A060CVI0,0.826, 0.431, 0.373,334,1
A0A060CVJ8,0.574, 0.336, 0.563,251,1
A0A060CVL0,0.654, 0.512, 0.581,361,2
A0A060CVL7,0.549, 0.302, 0.526,273,2
A0A060CVM9,0.387, 0.191, 0.217,630,3
A0A060CVP0,0.617, 0.582, 0.648,300,2
A0A060CWY7,0.662, 0.388, 0.560,275,1
A0A060CWZ9,0.752, 0.500, 0.597,356,1
A0A060CX05,0.362, 0.194, 0.279,218,1
A0A060CXD8,0.753, 0.417, 0.446,271,1
A0A060CXE4,0.395, 0.419, 0.215,316,3
A0A060CXG3,0.554, 0.456, 0.711,231,1
A0A060CXH0,0.455, 0.391, 0.204,268,2
A0A060CXJ6,0.709, 0.151, 0.657,251,1
A0A060CXK9,0.552, 0.232, 0.277,326,1
A0A060CXU7,0.531, 0.329, 0.616,318,2
A0A060CY61,0.399, 0.158, 0.271,623,2
A0A060CYI1,0.853, 0.439, 0.320,400,1
A0A060CYS6,0.525, 0.173, 0.562,244,1
A0A060CYX6,0.602, 0.211, 0.306,261,1
A0A060CYZ5,0.690, 0.568, 0.439,595,1
A0A060CZ17,0.195, 0.154, 0.205,452,2
A0A060CZ22,0.607, 0.236, 0.433,259,2
A0A060CZ29,0.526, 0.354, 0.458,291,2
A0A060CZ32,0.496, 0.661, 0.516,129,1
A0A060CZ34,0.852, 0.419, 0.319,371,1
A0A060CZ68,0.603, 0.300, 0.421,327,1
A0A060CZ75,0.679, 0.193, 0.292,405,1
A0A060CZ89,0.845, 0.188, 0.383,583,1
A0A060CZB9,0.833, 0.521, 0.197,426,1
A0A060CZR1,0.411, 0.358, 0.163,564,5
A0A060D0N9,0.435, 0.278, 0.152,287,2
A0A060D0U3,0.179, 0.233, 0.872,173,1
A0A060D100,0.656, 0.328, 0.524,311,1
A0A060D109,0.531, 0.426, 0.716,245,1
A0A060D112,0.517, 0.675, 0.814,178,2
A0A060D116,0.638, 0.543, 0.480,229,1
A0A060D121,0.809, 0.670, 0.316,351,1
A0A060D144,0.612, 0.213, 0.493,242,1
A0A060D145,0.407, 0.231, 0.098,278,2
A0A060D150,0.566, 1.000, 0.272,136,1
A0A060D160,0.776, 0.436, 0.236,663,2
A0A060D186,0.785, 0.307, 0.390,288,1
A0A060D196,0.176, 0.366, 0.636,249,3
A0A060D1B6,0.699, 0.432, 0.662,246,1
A0A060D1F1,0.574, 0.390, 0.564,296,1
A0A060D1K8,0.103, 0.276, 0.825,328,3
A0A060D1M1,0.687, 0.297, 0.466,409,1
A0A060D1M6,0.732, 0.390, 0.615,220,1
A0A060D1N0,0.682, 0.549, 0.428,418,1
A0A060D1N6,0.691, 0.484, 0.537,294,1
A0A060D1R4,0.540, 0.278, 0.367,298,2
A0A060D1S0,0.643, 0.663, 0.518,216,1
A0A060D1T9,0.426, 0.272, 0.322,263,2
A0A060D1U6,0.425, 0.240, 0.153,734,1
A0A060D1W5,0.812, 0.096, 0.413,394,1
A0A060D1W7,0.647, 0.224, 0.637,277,1
A0A060D1X1,0.729, 0.459, 0.402,314,2
A0A060D1X2,0.837, 0.521, 0.339,398,1
A0A060D1Y7,0.621, 0.734, 0.602,227,1
A0A060D1Z5,0.713, 0.684, 0.638,198,1
A0A060D211,0.639, 0.175, 0.634,252,1
A0A060D219,0.482, 0.156, 0.338,295,3
A0A060D220,0.673, 0.590, 0.477,321,1
A0A060D249,0.826, 0.615, 0.476,300,1
A0A060D2F6,0.529, 0.180, 0.374,248,1
A0A060D2G2,0.574, 0.536, 0.176,586,4
A0A060D2G6,0.687, 0.425, 0.655,211,1
A0A060D2H9,0.595, 0.165, 0.324,373,1
A0A060D2K5,0.666, 0.435, 0.670,186,1
A0A060D2L0,0.278, 0.189, 0.367,176,1
A0A060D2Q8,0.755, 0.228, 0.593,306,1
A0A060D2T5,0.448, 0.353, 0.522,154,1
A0A060D314,0.088, 0.129, 0.239,195,1
A0A060D3C2,0.731, 0.405, 0.103,587,2
A0A060D3F9,0.601, 0.579, 0.443,334,2
A0A060D3Z8,0.831, 0.432, 0.418,343,1
A0A060D417,0.798, 0.224, 0.419,422,1
A0A060D485,0.603, 0.515, 0.403,333,2
A0A060D4H1,0.808, 0.552, 0.302,360,1
A0A060D4J5,0.884, 0.388, 0.284,379,1
A0A060D4L2,0.548, 0.527, 0.434,290,2
A0A060D4L7,0.355, 0.285, 0.163,599,2
A0A060D4M4,0.327, 0.159, 0.211,551,2
A0A060D557,0.507, 0.230, 0.359,203,1
A0A060D570,0.313, 0.338, 0.313,492,3
A0A060D582,0.584, 0.750, 0.481,231,2
A0A060D587,0.341, 0.332, 0.205,853,7
A0A060D5C9,0.471, 0.327, 0.393,329,2
A0A060D5Z3,0.600, 1.000, 0.243,130,1
A0A060D609,0.617, 0.554, 0.524,269,1
A0A060D635,0.581, 0.333, 0.515,294,2
A0A060D6C7,0.715, 0.531, 0.648,322,1
