A0AAN2H8A8,0.398, 0.852, 0.352,1332,10
A0AAN2H8B3,0.039, 0.044, 1.000,383,2
A0AAN2H8I1,0.249, 0.659, 0.631,542,3
A0AAN2H8L1,0.965, 0.000, 0.454,313,0
A0AAN2H8V2,0.074, 0.154, 0.230,477,2
A0AAN2H904,0.290, 0.318, 0.421,279,2
A0AAN2H954,0.128, 0.123, 0.398,272,2
A0AAN2H9B4,0.383, 0.656, 0.245,499,3
A0AAN2H9C9,0.609, 0.148, 0.230,207,1
A0AAN2H9H5,0.201, 0.625, 0.303,836,3
A0AAN2HA63,0.285, 0.281, 0.646,288,3
A0AAN2HA83,0.085, 0.071, 0.471,247,1
A0AAN2HAH3,0.317, 0.218, 0.328,356,3
A0AAN2HAI6,0.287, 0.666, 0.533,798,9
A0AAN2HAN8,0.312, 0.197, 0.532,199,1
A0AAN2HE77,0.451, 0.550, 0.231,1235,8
A0AAN2HEE3,0.473, 0.444, 0.247,778,3
A0AAN2HEL6,0.133, 0.200, 0.338,510,2
A0AAN2HER6,0.291, 0.410, 1.000,86,1
A0AAN2HET8,0.749, 1.000, 0.255,215,0
A0AAN2HEX1,0.944, 1.000, 0.464,338,0
A0AAN2L0E2,0.311, 0.135, 0.170,570,3
A0AAN2L0F2,0.090, 0.589, 0.656,2247,10
A0AAN2L0G5,0.110, 0.088, 1.000,64,1
A0AAN2L0H4,0.694, 0.663, 0.120,1229,5
A0AAN2L0I3,0.314, 1.000, 0.889,86,0
A0AAN2L0K4,0.019, 0.255, 1.000,52,1
A0AAN2L0L7,0.253, 0.274, 0.281,297,2
A0AAN2L0N1,0.253, 0.387, 0.344,529,2
A0AAN2L0P5,0.431, 0.685, 0.179,195,1
A0AAN2L2Z0,0.370, 0.429, 0.292,714,3
A0AAN2L314,0.341, 0.923, 0.625,1148,8
A0AAN2L356,0.429, 0.000, 1.000,28,0
A0AAN2L372,0.120, 0.318, 0.958,200,1
A0AAN2L382,0.649, 0.869, 0.131,1807,7
A0AAN2L384,0.617, 0.535, 0.347,702,3
A0AAN2L388,0.187, 0.291, 0.316,623,4
A0AAN2L394,0.163, 0.165, 0.067,528,1
A0AAN2L3A6,0.228, 0.500, 0.474,676,9
A0AAN2L3C8,0.077, 0.143, 1.000,287,1
A0AAN2L3D8,0.924, 1.000, 0.447,366,0
A0AAN2L3T9,0.003, 0.050, 1.000,379,1
A0AAN2L3V1,0.144, 0.172, 0.069,389,1
A0AAN2L3W2,0.962, 0.000, 0.072,403,0
A0AAN2L3Y4,0.011, 0.354, 1.000,266,3
A0AAN2L432,0.391, 0.951, 0.939,166,0
A0AAN2L5A4,0.023, 0.200, 1.000,444,1
A0AAN2L5E0,0.387, 0.529, 0.235,845,6
A0AAN2L5F2,0.080, 0.188, 0.850,486,1
A0AAN2L5I6,0.160, 0.076, 0.056,423,1
A0AAN2L5J7,0.992, 0.000, 0.315,388,0
A0ZWU1,0.550, 0.177, 0.956,251,1
A6X969,0.250, 0.481, 0.724,72,1
A6X970,1.000, 0.000, 0.443,140,0
