A0A024R1R8,0.516, 0.581, 1.000,64,0
A0A024RBG1,0.238, 0.066, 0.303,181,1
A0A024RCN7,0.974, 0.000, 0.685,75,0
A0A075B6H5,0.126, 0.021, 1.000,111,1
A0A075B6H7,0.164, 0.062, 0.945,116,1
A0A075B6H8,0.146, 0.080, 0.938,117,1
A0A075B6H9,0.193, 0.052, 0.912,119,1
A0A075B6I0,0.140, 0.152, 0.821,122,1
A0A075B6I1,0.175, 0.040, 1.000,120,1
A0A075B6I3,0.154, 0.086, 0.948,123,1
A0A075B6I4,0.197, 0.106, 1.000,117,1
A0A075B6I6,0.195, 0.063, 1.000,118,1
A0A075B6I7,0.181, 0.093, 1.000,105,1
A0A075B6I9,0.188, 0.053, 0.910,117,1
A0A075B6J1,0.162, 0.049, 0.951,123,1
A0A075B6J2,0.229, 0.176, 0.629,118,1
A0A075B6J6,0.200, 0.065, 0.870,115,1
A0A075B6J9,0.229, 0.110, 0.852,118,1
A0A075B6K0,0.208, 0.033, 0.918,115,1
A0A075B6K2,0.166, 0.115, 0.946,115,1
A0A075B6K4,0.217, 0.045, 0.922,115,1
A0A075B6K5,0.157, 0.103, 0.943,115,1
A0A075B6K6,0.205, 0.042, 0.800,122,1
A0A075B6L2,0.319, 0.778, 0.868,119,2
A0A075B6L6,0.183, 0.095, 0.809,115,1
A0A075B6N1,0.167, 0.064, 1.000,114,1
A0A075B6N2,0.126, 0.021, 1.000,111,1
A0A075B6N3,0.174, 0.031, 1.000,115,1
A0A075B6N4,0.167, 0.042, 1.000,114,1
A0A075B6P5,0.166, 0.040, 0.952,120,1
A0A075B6Q5,0.169, 0.071, 0.953,118,1
A0A075B6R0,0.212, 0.140, 0.920,118,1
A0A075B6R2,0.154, 0.051, 1.000,117,1
A0A075B6R9,0.167, 0.040, 0.150,120,1
A0A075B6S0,0.250, 0.000, 1.000,16,0
A0A075B6S2,0.166, 0.040, 0.952,120,1
A0A075B6S4,0.196, 0.032, 0.913,117,1
A0A075B6S5,0.188, 0.042, 0.952,117,1
A0A075B6S6,0.166, 0.040, 0.952,120,1
A0A075B6S9,0.213, 0.043, 0.840,117,1
A0A075B6T6,0.018, 0.189, 1.000,113,1
A0A075B6T7,0.242, 0.250, 0.657,132,1
A0A075B6T8,0.125, 0.062, 1.000,112,1
A0A075B6U4,0.170, 0.054, 0.841,112,1
A0A075B6U6,0.080, 0.298, 1.000,113,1
A0A075B6V2,0.111, 1.000, 1.000,18,0
A0A075B6V5,0.062, 0.226, 1.000,113,1
A0A075B6W5,0.099, 0.174, 1.000,121,1
A0A075B6X5,0.063, 0.211, 1.000,111,1
A0A075B6Y3,0.150, 0.471, 1.000,20,0
