A0A023IKK2,0.248, 0.176, 0.577,287,3
A0A077S6M4,0.134, 0.023, 1.000,149,1
A0A096MIW0,0.448, 0.357, 0.286,391,1
A0A096MIW6,1.000, 0.000, 0.384,86,0
A0A096MIX0,0.384, 0.482, 0.242,934,5
A0A096MIX7,0.751, 1.000, 0.169,466,1
A0A096MIY3,0.457, 0.108, 0.081,410,1
A0A096MIZ0,0.241, 0.331, 0.245,661,5
A0A096MJ11,0.269, 0.624, 0.290,488,5
A0A096MJ28,0.194, 0.803, 0.552,1199,11
A0A096MJ32,0.690, 0.306, 0.165,674,2
A0A096MJ36,0.278, 0.434, 0.939,115,1
A0A096MJ37,0.267, 0.491, 0.262,928,7
A0A096MJ38,0.074, 0.187, 0.838,433,1
A0A096MJ50,0.783, 1.000, 0.594,129,0
A0A096MJ53,1.000, 0.000, 0.000,540,0
A0A096MJ54,0.302, 0.463, 0.470,557,4
A0A096MJ78,0.493, 0.481, 0.213,410,3
A0A096MJ81,0.655, 0.319, 0.256,464,1
A0A096MJ92,0.067, 0.174, 0.433,314,3
A0A096MJ94,0.385, 0.379, 0.358,1282,4
A0A096MJ97,0.415, 0.555, 0.200,567,2
A0A096MJ99,0.348, 0.284, 1.000,135,1
A0A096MJA5,0.689, 0.407, 0.194,292,1
A0A096MJA9,0.368, 0.085, 0.098,722,1
A0A096MJD8,0.419, 0.305, 0.138,429,2
A0A096MJE0,0.366, 0.136, 0.145,453,3
A0A096MJE3,0.326, 0.306, 0.156,632,2
A0A096MJE4,0.309, 0.272, 0.783,223,2
A0A096MJF6,0.702, 0.298, 0.105,666,4
A0A096MJF9,0.389, 0.375, 0.242,1073,8
A0A096MJG2,0.068, 0.204, 0.765,310,2
A0A096MJH9,0.234, 0.251, 0.675,291,1
A0A096MJI1,0.684, 1.000, 0.218,818,1
A0A096MJJ4,0.175, 0.845, 0.577,873,10
A0A096MJK8,0.229, 0.315, 0.528,371,2
A0A096MJM8,0.512, 0.542, 0.367,778,5
A0A096MJN4,0.314, 0.466, 0.318,459,3
A0A096MJP5,0.490, 0.282, 0.247,298,1
A0A096MJP7,0.340, 0.198, 0.424,306,3
A0A096MJQ2,0.684, 0.652, 0.247,326,1
A0A096MJR3,0.215, 0.289, 0.456,163,1
