I6XD65,0.000, 0.032, 1.000,186,1
I6XDU8,0.590, 0.188, 0.586,78,1
I6XDW5,0.007, 0.080, 1.000,140,1
I6XEF1,0.036, 0.085, 0.972,694,5
I6XEF6,0.203, 0.225, 0.764,207,1
I6XEH5,0.159, 0.323, 0.365,415,4
I6XEI0,0.307, 0.731, 1.000,75,0
I6XEI5,0.146, 0.005, 0.541,240,1
I6XEK2,0.008, 0.040, 1.000,124,1
I6XEK6,0.158, 0.168, 0.652,417,2
I6XER9,0.041, 0.278, 1.000,146,1
I6XES4,0.044, 0.157, 1.000,273,1
I6XEU5,0.045, 0.312, 1.000,332,2
I6XEX3,0.141, 0.125, 0.638,177,1
I6XF17,0.098, 0.101, 0.347,438,2
I6XF25,0.114, 0.244, 0.693,227,2
I6XF31,0.247, 0.231, 0.251,259,1
I6XF52,0.366, 0.366, 0.098,699,3
I6XF60,0.135, 0.236, 0.674,450,3
I6XF84,0.033, 0.057, 1.000,91,1
I6XF92,0.000, 0.016, 1.000,245,1
I6XFA6,0.175, 0.212, 0.800,171,1
I6XFA9,0.063, 0.148, 0.381,410,2
I6XFB7,0.354, 0.192, 0.472,209,2
I6XFC2,0.445, 0.244, 0.173,155,2
I6XFD1,0.004, 0.115, 1.000,270,1
I6XFF3,0.049, 0.163, 1.000,303,1
I6XFF7,0.142, 0.118, 1.000,99,1
I6XFI7,0.046, 0.051, 1.000,284,1
I6XFS7,0.054, 0.078, 1.000,188,1
I6XFT2,0.304, 0.385, 1.000,56,1
I6XFU1,0.083, 0.399, 0.373,194,2
I6XFY8,0.198, 0.430, 0.500,304,3
I6XFZ8,0.027, 0.047, 1.000,411,1
I6XG13,0.147, 0.210, 0.748,246,2
I6XG31,0.007, 0.086, 1.000,141,1
I6XG38,0.118, 0.260, 0.856,424,4
I6XG43,0.000, 0.055, 1.000,275,1
I6XGJ1,0.449, 1.000, 0.840,69,1
I6XH73,0.007, 0.255, 1.000,281,1
I6XHB8,0.065, 0.457, 0.723,449,2
I6XHC3,0.415, 0.978, 0.800,229,0
I6XHD1,0.235, 0.225, 0.379,192,1
I6XHD6,0.246, 0.527, 0.541,451,3
I6XHG6,0.214, 0.350, 0.500,149,1
I6XHH2,0.016, 0.095, 1.000,375,2
I6XHH5,0.000, 0.050, 1.000,261,1
I6XHI0,0.016, 0.023, 1.000,129,1
I6XHI4,0.000, 0.005, 1.000,391,1
I6XHJ3,0.052, 0.013, 0.096,407,1
I6XHM5,0.051, 0.325, 0.902,584,4
I6XHU7,0.206, 0.375, 0.374,248,2
I6XHX8,0.143, 0.282, 0.490,273,2
I6XHY3,0.026, 0.054, 1.000,264,1
I6XI06,0.163, 0.028, 0.601,214,1
I6XI14,0.009, 0.043, 1.000,231,1
I6XI16,0.116, 0.169, 0.353,147,1
I6XU97,0.010, 0.108, 1.000,298,1
I6XUD2,0.006, 0.158, 1.000,159,1
I6XVR9,0.425, 0.082, 0.593,127,1
I6XVW9,0.028, 0.121, 0.857,787,1
I6XVY0,0.093, 0.055, 0.387,280,1
I6XVZ6,0.042, 0.409, 1.000,265,2
I6XW38,0.190, 0.316, 0.437,242,2
I6XW93,0.006, 0.145, 1.000,181,1
I6XWA1,0.021, 0.102, 1.000,472,2
I6XWA9,0.078, 0.054, 0.474,242,1
I6XWB9,0.384, 0.541, 0.956,60,0
I6XWE5,0.192, 0.300, 0.453,334,2
I6XWF9,0.537, 0.558, 0.860,93,0
I6XWG2,0.130, 0.663, 1.000,92,1
I6XWJ8,0.017, 0.019, 1.000,412,2
I6XWK6,0.037, 0.097, 1.000,354,1
I6XY36,0.029, 0.073, 1.000,70,1
I6XYM2,0.253, 0.036, 0.783,182,1
I6XZC4,0.008, 0.055, 1.000,256,1
I6Y0L1,0.140, 0.522, 0.679,1682,10
I6Y0R5,0.068, 0.092, 0.515,487,1
I6Y0W5,0.023, 0.039, 1.000,394,1
I6Y0X0,0.033, 0.185, 0.727,547,2
I6Y0X6,0.177, 0.230, 0.469,533,4
I6Y0Y0,0.039, 0.088, 1.000,153,2
I6Y120,0.015, 0.026, 1.000,269,1
I6Y187,0.151, 0.190, 0.589,224,2
I6Y1A7,0.016, 0.077, 1.000,119,1
I6Y1F0,0.217, 0.352, 0.300,475,3
I6Y1F5,1.000, 0.000, 0.507,75,0
I6Y1F9,0.237, 0.465, 0.274,93,1
I6Y1G3,0.127, 0.373, 0.425,369,4
I6Y1G8,0.020, 0.282, 1.000,250,1
I6Y1H7,0.085, 0.350, 0.788,657,3
I6Y1I1,0.009, 0.017, 1.000,235,1
I6Y1I5,0.153, 0.416, 0.967,216,2
I6Y1K4,1.000, 0.000, 0.013,158,0
I6Y1K7,0.121, 0.197, 0.702,330,1
I6Y1P2,0.026, 0.210, 1.000,156,1
I6Y1Q2,0.035, 0.091, 1.000,228,1
I6Y1U3,0.047, 0.161, 1.000,275,1
I6Y1V1,0.160, 0.044, 0.306,162,1
I6Y1V6,0.097, 0.193, 0.897,207,3
I6Y1W3,0.000, 0.058, 1.000,258,1
I6Y1W7,0.139, 0.275, 0.669,194,2
I6Y204,0.089, 0.011, 0.539,291,1
I6Y231,0.087, 0.434, 0.690,2111,10
I6Y242,0.094, 0.036, 0.170,243,1
I6Y259,0.081, 0.320, 0.469,470,3
I6Y263,0.122, 0.198, 0.230,459,2
I6Y276,0.004, 0.094, 1.000,265,1
I6Y293,0.161, 0.103, 0.733,373,1
I6Y2A3,0.182, 0.029, 0.736,209,1
I6Y2E2,0.077, 0.173, 0.403,524,2
I6Y2G3,0.004, 0.029, 1.000,547,1
I6Y2H3,0.000, 0.000, 1.000,133,1
I6Y2I9,0.130, 0.583, 0.677,306,2
I6Y2J4,0.261, 0.365, 0.552,437,2
I6Y2Q7,0.136, 0.137, 1.000,110,1
I6Y340,0.027, 0.110, 1.000,337,2
I6Y3I6,0.029, 0.117, 1.000,105,1
I6Y3N9,0.366, 0.923, 0.732,82,1
I6Y3P1,0.167, 0.472, 0.467,384,2
I6Y3P5,0.110, 0.261, 0.809,280,2
I6Y3Q0,0.035, 0.064, 1.000,373,2
I6Y3Q7,0.025, 0.070, 1.000,278,1
I6Y3S9,0.008, 0.035, 1.000,260,1
I6Y3T7,0.000, 0.044, 1.000,386,1
I6Y3U6,0.008, 0.094, 1.000,247,1
I6Y3V3,0.086, 0.369, 0.209,456,5
I6Y3V5,0.042, 0.182, 1.000,385,2
I6Y3Z2,0.080, 0.083, 0.863,275,2
I6Y460,0.006, 0.069, 1.000,591,2
I6Y461,0.147, 0.633, 0.558,402,2
I6Y464,0.031, 0.080, 1.000,64,1
I6Y469,0.058, 0.055, 1.000,192,1
I6Y479,0.236, 0.404, 0.763,266,1
I6Y481,0.037, 0.649, 1.000,385,2
I6Y482,0.086, 0.198, 0.535,548,2
I6Y498,0.197, 0.335, 0.751,386,3
I6Y4A5,0.017, 0.021, 1.000,237,1
I6Y4C4,0.006, 0.039, 1.000,336,1
I6Y4C7,0.034, 0.253, 1.000,413,2
I6Y4D2,0.104, 0.013, 0.760,241,1
I6Y4E8,0.042, 0.035, 1.000,263,1
I6Y4F1,0.201, 0.081, 0.920,124,1
I6Y4G1,0.000, 0.060, 1.000,349,2
I6Y4K0,0.038, 0.040, 0.342,448,2
I6Y4R2,0.005, 0.028, 1.000,390,1
I6Y4S7,0.104, 0.132, 1.000,144,1
I6Y4S9,0.054, 0.044, 1.000,259,1
I6Y4U0,0.307, 0.160, 0.508,199,1
I6Y4U4,0.046, 0.015, 0.435,499,1
I6Y4U9,0.078, 0.010, 0.154,335,1
I6Y4V2,0.034, 0.059, 1.000,209,1
I6Y4V6,0.038, 0.083, 1.000,364,1
I6Y4Y1,0.091, 0.360, 0.418,342,3
I6Y4Z4,0.367, 0.569, 0.207,278,2
I6Y4Z9,0.031, 0.072, 1.000,157,1
I6Y551,0.024, 0.027, 1.000,502,1
I6Y560,0.116, 0.186, 0.095,550,3
I6Y5H3,0.075, 0.263, 1.000,148,1
I6Y6S3,0.021, 0.044, 1.000,187,1
I6Y748,0.313, 0.682, 0.342,412,3
I6Y778,0.079, 0.043, 0.810,454,1
I6Y7N2,0.024, 0.017, 1.000,286,1
I6Y7V6,0.061, 0.230, 0.656,620,2
I6Y870,0.034, 0.387, 1.000,265,1
I6Y890,0.118, 0.467, 0.500,202,2
I6Y897,0.077, 0.287, 0.701,855,4
I6Y8B5,0.004, 0.035, 1.000,231,1
I6Y8D3,0.003, 0.053, 1.000,302,1
I6Y8F2,0.061, 0.040, 0.574,312,2
I6Y8F7,0.103, 0.027, 0.350,165,1
I6Y8H4,0.027, 0.077, 1.000,479,2
I6Y8I5,0.057, 0.100, 0.351,299,2
I6Y8K3,0.030, 0.037, 1.000,165,1
I6Y8K5,0.046, 0.179, 1.000,175,2
I6Y8R4,0.191, 0.090, 0.241,303,1
I6Y8S6,0.025, 0.052, 1.000,79,1
I6Y8U3,0.039, 0.097, 1.000,129,1
I6Y8V2,0.136, 0.388, 0.949,140,1
I6Y8X0,0.000, 0.028, 1.000,286,1
I6Y8X8,0.655, 0.500, 0.695,110,0
I6Y8Y0,0.009, 0.047, 1.000,359,1
I6Y8Y8,0.038, 0.038, 1.000,160,1
I6Y8Z3,0.016, 0.063, 1.000,129,1
I6Y936,0.030, 0.386, 1.000,99,1
I6Y941,0.132, 0.497, 0.621,439,2
I6Y946,0.062, 0.069, 1.000,245,1
I6Y9E8,0.014, 0.029, 1.000,138,1
I6Y9F7,0.271, 0.147, 0.299,421,1
I6Y9H2,0.152, 0.038, 0.500,185,1
I6Y9I3,0.022, 0.267, 1.000,268,1
I6Y9J2,0.140, 0.012, 0.336,408,1
I6Y9K2,0.118, 0.348, 0.610,306,3
I6Y9M6,0.007, 0.333, 1.000,139,1
I6Y9Q3,0.056, 0.051, 0.268,393,1
I6Y9U6,0.000, 0.135, 1.000,141,1
I6Y9Z5,0.095, 0.316, 1.000,84,1
I6YA00,0.029, 0.379, 1.000,136,1
I6YA03,0.036, 0.045, 1.000,276,1
I6YA17,0.310, 0.536, 1.000,100,1
I6YA21,0.141, 0.057, 0.752,142,1
I6YA25,0.804, 1.000, 0.597,148,0
I6YA29,0.121, 0.165, 0.463,324,1
I6YA32,0.770, 0.630, 0.779,165,0
I6YA42,0.172, 0.022, 0.244,284,1
I6YA47,0.058, 0.125, 1.000,68,1
I6YA50,0.415, 0.468, 0.848,270,1
I6YA75,0.070, 0.876, 1.000,157,2
I6YA93,0.073, 0.402, 1.000,193,2
I6YAA5,0.381, 1.000, 0.874,63,0
I6YAC9,0.056, 0.202, 1.000,89,1
I6YAE2,0.382, 0.116, 0.681,181,2
I6YAU3,0.010, 0.080, 1.000,480,1
I6YAV3,0.474, 0.319, 0.719,279,1
I6YAW3,0.000, 0.045, 1.000,337,1
I6YAY5,0.186, 0.101, 0.618,182,1
I6YAZ1,0.027, 0.280, 1.000,327,1
I6YB06,0.064, 0.054, 1.000,79,1
I6YB11,0.083, 0.171, 0.795,287,2
I6YB21,0.486, 0.214, 0.829,181,1
I6YB49,0.204, 0.221, 0.485,563,3
I6YB54,0.079, 0.023, 0.165,379,1
I6YBN6,0.106, 0.354, 0.642,234,2
I6YBQ3,0.014, 0.041, 1.000,150,1
I6YBX3,0.011, 0.016, 1.000,183,1
I6YBZ8,0.017, 0.056, 1.000,290,1
I6YC03,0.006, 0.034, 1.000,356,1
I6YC39,0.359, 0.460, 0.423,387,4
I6YC44,0.249, 0.449, 0.900,237,3
I6YC49,0.462, 0.156, 0.329,467,2
I6YC53,0.070, 0.591, 1.000,100,1
I6YC58,0.196, 0.161, 0.485,455,2
I6YC91,0.352, 0.315, 0.841,54,1
I6YC95,0.310, 0.607, 0.416,564,3
I6YC99,0.130, 0.420, 0.900,400,2
I6YCA3,0.044, 0.168, 0.841,400,3
I6YCB9,0.000, 0.023, 1.000,174,1
I6YCC4,0.057, 0.047, 0.825,384,1
I6YCE1,0.031, 0.068, 1.000,259,1
I6YCF0,0.015, 0.109, 1.000,262,1
I6YCF3,0.132, 0.633, 0.773,1013,5
I6YCF5,0.009, 0.031, 1.000,318,1
I6YCG9,0.002, 0.126, 1.000,413,1
I6YCN3,0.005, 0.047, 1.000,211,1
I6YCP0,0.060, 0.262, 0.767,345,2
I6YCP7,0.066, 0.063, 0.652,256,2
I6YCQ4,0.061, 0.059, 0.393,327,2
I6YCQ7,0.592, 0.824, 0.973,125,0
I6YCR8,0.371, 0.377, 0.461,451,3
I6YCS6,0.043, 0.041, 0.093,509,1
I6YD99,0.188, 0.625, 1.000,69,1
I6YDH3,0.208, 0.213, 0.688,77,1
I6YDI9,0.246, 0.586, 0.447,580,3
I6YDJ7,0.080, 0.070, 0.450,250,1
I6YDK7,0.015, 0.015, 1.000,529,1
I6YDM0,0.157, 0.578, 0.382,267,3
I6YDN6,0.029, 0.013, 1.000,372,1
I6YDV4,0.094, 0.368, 0.638,351,3
I6YDZ2,0.271, 0.449, 0.908,122,1
I6YE30,0.383, 0.359, 0.940,86,1
I6YE67,0.219, 0.561, 0.776,324,3
I6YE70,0.051, 0.198, 0.275,352,1
I6YEA3,0.040, 0.081, 1.000,296,1
I6YEB1,0.096, 0.152, 0.604,364,3
I6YEB6,0.031, 0.036, 1.000,260,1
I6YEE1,0.040, 0.077, 1.000,324,1
I6YEE6,0.049, 0.069, 0.224,549,2
I6YEE9,0.942, 0.000, 0.635,209,0
I6YEF3,0.145, 0.670, 1.000,103,1
I6YEH6,0.012, 0.151, 1.000,249,1
I6YEJ7,0.253, 0.479, 0.850,372,3
I6YEL8,0.474, 1.000, 0.846,287,1
I6YEN3,0.018, 0.069, 1.000,325,1
I6YET7,0.133, 0.514, 0.684,406,4
I6YEU0,0.025, 0.258, 0.800,1127,3
I6YEW1,0.084, 0.061, 0.833,286,1
I6YEY1,0.492, 0.744, 0.146,207,2
I6YEZ8,0.150, 0.184, 0.453,281,1
I6YF08,0.110, 0.084, 0.400,227,2
I6YF11,0.119, 0.103, 0.471,287,2
I6YF16,0.451, 0.912, 0.643,124,1
I6YF40,0.121, 0.059, 0.273,307,1
I6YFL7,0.083, 0.128, 1.000,60,1
I6YFP0,0.004, 0.079, 1.000,266,1
I6YG27,0.026, 0.064, 1.000,275,1
I6YG32,0.051, 0.086, 1.000,158,1
I6YG46,0.074, 0.106, 0.730,460,1
I6YG51,0.779, 0.973, 0.537,158,1
I6YG83,0.024, 0.067, 1.000,168,1
I6YG87,0.071, 0.209, 1.000,98,1
I6YG92,0.215, 0.363, 0.805,260,3
I6YGA5,0.006, 0.044, 1.000,160,1
I6YGB1,0.308, 0.559, 0.873,357,3
I6YGC8,0.244, 0.218, 0.115,218,1
I6YGD8,0.016, 0.077, 1.000,394,1
I6YGE4,0.029, 0.078, 1.000,237,1
I6YGF8,0.025, 0.234, 1.000,311,2
I6YGH7,0.019, 0.138, 1.000,377,1
I6YGI1,0.648, 1.000, 0.860,88,0
I6YGJ4,0.156, 0.085, 0.513,237,1
I6YGL1,0.042, 0.073, 1.000,257,2
I6YGR2,1.000, 0.000, 0.028,109,0
I6YGS0,0.009, 0.050, 1.000,322,1
I6YGS7,0.020, 0.052, 1.000,99,1
I6YGT7,0.807, 0.637, 0.729,114,0
I6YGU1,1.000, 0.000, 0.080,188,0
I6YGV9,0.055, 0.303, 0.945,308,1
I6YGW2,0.121, 0.093, 1.000,232,1
I6YGW6,0.154, 0.136, 0.831,227,1
I6YGW9,0.000, 0.053, 1.000,151,1
I6YGX2,0.098, 0.174, 0.633,810,2
I6YGX9,0.120, 0.085, 0.208,358,2
I6YGY9,0.736, 0.441, 0.421,129,0
I6YHB0,0.709, 0.488, 0.599,134,0
L0T243,0.161, 0.341, 0.714,262,1
L0T2H7,0.004, 0.081, 1.000,496,3
L0T2Q9,0.121, 0.323, 0.942,289,1
L0T2W6,0.200, 0.634, 0.960,515,3
L0T2Z1,0.029, 0.046, 0.172,762,1
L0T3X8,0.166, 0.137, 0.271,594,3
L0T4W6,0.049, 0.271, 0.980,837,4
L0T545,0.525, 0.956, 0.811,141,1
L0T550,0.120, 0.219, 0.900,259,2
L0T5T4,1.000, 0.000, 0.067,120,0
L0T5V6,0.007, 0.036, 1.000,137,1
L0T643,0.026, 0.060, 1.000,223,1
L0T6B3,0.072, 0.120, 1.000,180,1
L0T6I4,0.976, 0.000, 0.450,244,0
L0T6V0,0.010, 0.045, 1.000,199,1
L0T7Y7,0.519, 0.225, 0.285,399,1
L0T864,0.139, 0.139, 0.820,158,2
L0T897,0.370, 0.341, 0.759,135,1
L0T8G4,0.011, 0.011, 1.000,182,1
L0T8G6,0.960, 0.000, 0.641,174,0
L0T905,0.480, 0.250, 0.960,154,1
L0T911,0.125, 0.170, 0.080,679,2
L0T9Q6,0.175, 0.510, 0.303,319,3
L0T9U5,0.753, 1.000, 0.072,166,0
L0TA08,0.534, 0.895, 0.273,103,1
L0TAD5,0.030, 0.075, 1.000,233,1
L0TAY1,0.316, 0.436, 0.161,215,1
L0TB61,0.167, 0.348, 0.557,324,3
L0TBL4,0.098, 0.121, 0.959,256,3
L0TBP1,0.521, 0.109, 0.445,211,1
L0TBR2,0.131, 0.055, 0.130,475,2
L0TBY6,0.248, 0.330, 0.351,149,1
L0TC46,1.000, 0.000, 0.580,100,0
L0TC47,0.015, 0.031, 1.000,261,1
L0TCB8,0.020, 0.097, 1.000,588,5
L0TCG5,0.067, 0.182, 0.328,312,1
L0TDE1,0.084, 0.216, 0.369,358,3
L0TDU1,0.166, 0.456, 0.361,502,2
L0TEV4,0.030, 0.039, 1.000,266,1
L0TFC2,0.302, 0.686, 0.834,484,7
L0TGF0,0.355, 0.110, 0.217,169,2
L7N648,0.467, 0.363, 0.537,171,1
L7N649,0.010, 0.062, 1.000,99,1
L7N650,0.018, 0.014, 1.000,494,1
L7N651,0.589, 0.849, 0.489,146,0
L7N652,0.084, 0.227, 0.607,274,1
L7N653,0.093, 0.163, 0.634,406,2
L7N654,0.746, 1.000, 0.747,106,0
L7N655,0.003, 0.056, 1.000,861,2
L7N656,0.010, 0.164, 1.000,99,1
L7N657,0.094, 0.096, 1.000,161,1
L7N658,0.220, 0.186, 0.491,269,1
L7N659,0.702, 0.309, 0.075,413,1
L7N660,0.000, 0.065, 1.000,77,1
L7N661,0.104, 0.320, 0.500,502,2
L7N662,0.057, 0.171, 0.789,485,2
L7N663,0.000, 0.051, 1.000,389,1
L7N664,0.138, 0.019, 0.529,123,1
L7N665,0.070, 0.343, 0.671,385,1
L7N666,1.000, 0.000, 0.232,95,0
L7N667,0.608, 0.277, 0.270,275,1
L7N668,0.409, 0.897, 0.814,66,1
L7N669,0.122, 0.171, 0.443,353,2
L7N670,0.023, 0.121, 1.000,346,1
L7N671,0.899, 1.000, 0.914,259,0
L7N672,0.061, 0.229, 0.754,480,4
L7N673,0.212, 0.090, 0.722,85,1
L7N674,0.059, 0.164, 0.610,389,3
L7N675,0.516, 0.222, 0.322,391,1
L7N677,0.025, 0.150, 1.000,314,2
L7N678,1.000, 0.000, 0.873,63,0
L7N679,0.000, 0.032, 1.000,63,1
L7N680,0.337, 0.991, 0.700,504,5
L7N681,0.413, 0.857, 0.702,310,2
L7N682,0.250, 0.217, 0.752,80,1
L7N683,1.000, 0.000, 0.983,60,0
L7N684,0.024, 0.069, 1.000,448,1
L7N685,0.737, 1.000, 0.940,137,0
L7N686,0.030, 0.141, 1.000,197,1
L7N687,0.034, 0.112, 1.000,204,1
L7N688,0.026, 0.057, 1.000,304,1
L7N689,0.191, 0.375, 0.634,257,3
L7N690,0.006, 0.036, 1.000,394,1
L7N691,0.254, 0.170, 0.937,63,1
L7N692,0.017, 0.060, 1.000,118,1
L7N693,0.916, 1.000, 0.255,308,0
L7N694,1.000, 0.000, 0.073,124,0
L7N695,0.029, 0.061, 1.000,102,1
L7N697,0.377, 0.504, 0.584,528,4
L7N698,0.130, 0.516, 0.762,425,3
L7N699,0.099, 0.334, 0.626,562,4
L7N6A0,0.350, 0.435, 1.000,60,0
L7N6A1,0.036, 0.115, 0.889,532,2
L7N6A2,0.237, 0.342, 0.700,241,1
L7N6A3,1.000, 0.000, 0.315,111,1
L7N6A4,0.093, 0.097, 0.054,205,2
L7N6A5,0.008, 0.059, 1.000,359,1
L7N6A7,0.000, 0.036, 1.000,110,1
L7N6A8,0.198, 0.311, 1.000,76,1
L7N6A9,1.000, 0.000, 0.352,91,0
L7N6B0,0.111, 0.035, 0.162,388,1
L7N6B1,0.046, 0.083, 1.000,152,1
L7N6B2,0.115, 0.007, 0.287,330,1
L7N6B3,0.042, 0.022, 0.310,383,1
L7N6B4,0.036, 0.050, 1.000,83,1
L7N6B5,0.020, 0.094, 1.000,98,1
L7N6B6,1.000, 0.000, 0.222,167,0
L7N6B8,0.223, 0.922, 0.682,99,1
L7N6B9,0.072, 0.476, 0.611,434,3
L7N6C0,0.594, 0.951, 0.650,101,1
O05293,0.040, 0.308, 1.000,304,2
O05294,0.109, 0.118, 0.404,275,1
O05295,0.034, 0.199, 0.941,473,2
O05296,0.060, 0.341, 0.283,421,3
O05301,0.061, 0.253, 0.852,425,2
O05304,0.020, 0.027, 1.000,194,1
O05305,0.066, 0.242, 0.894,562,3
O05306,0.048, 0.022, 1.000,187,1
O05307,0.049, 0.280, 0.694,597,2
O05310,0.246, 0.381, 1.000,122,0
O05311,0.034, 0.137, 1.000,204,1
O05312,0.293, 0.283, 1.000,75,1
O05316,0.010, 0.027, 1.000,561,1
O05317,0.004, 0.076, 1.000,224,1
O05318,0.070, 0.265, 0.943,548,2
O05436,0.141, 0.189, 0.291,802,4
O05439,0.077, 0.512, 1.000,169,2
O05442,0.474, 0.551, 0.148,846,3
O05443,0.017, 0.063, 1.000,176,1
O05444,0.846, 1.000, 0.690,149,0
O05445,0.412, 0.246, 0.133,311,2
O05446,0.458, 0.050, 0.356,410,1
O05447,0.736, 0.966, 0.740,110,0
O05448,0.231, 0.470, 0.571,302,2
O05450,0.166, 0.538, 0.735,1396,7
O05453,0.075, 0.384, 1.000,107,1
O05456,0.155, 0.250, 0.471,341,1
O05458,0.194, 0.243, 0.392,550,4
O05461,0.074, 0.113, 0.419,446,2
O05572,0.151, 0.221, 0.755,325,3
O05573,0.211, 0.326, 0.806,218,2
O05574,0.527, 0.249, 0.465,110,1
O05575,0.030, 0.147, 1.000,197,1
O05576,0.042, 0.041, 1.000,306,2
O05578,0.000, 0.015, 1.000,203,1
O05579,0.645, 0.851, 0.485,358,1
O05580,1.000, 0.000, 0.259,143,0
O05581,0.024, 0.286, 1.000,333,2
O05582,0.285, 0.272, 0.319,252,1
O05589,0.948, 1.000, 0.486,419,0
O05591,0.139, 0.088, 0.281,458,2
